"Iteracja","Best Result","Worst Result","Average Cost"
"56","3611.3215","3660.182","3628.713507080078"
"57","3606.1265","3661.0344","3624.2239210340713"
"58","3603.4678","3647.2322","3620.8824659559464"
"59","3603.4678","3642.2734","3617.721789550781"
"60","3601.6135","3631.9363","3614.3338880750866"
"61","3595.782","3641.3154","3612.664166937934"
"62","3595.782","3634.157","3608.8479078504774"
"63","3593.5432","3631.0476","3607.253742811415"
"64","3590.5063","3626.1125","3604.731522623698"
"65","3584.8696","3621.6018","3601.432046847873"
"66","3584.8696","3618.0615","3598.079434543186"
"67","3584.8696","3624.799","3595.8544067382813"
"68","3576.9255","3615.4773","3593.5166680230036"
"69","3576.9255","3613.1343","3591.785070122613"
"70","3575.076","3622.9656","3590.400082058377"
"71","3569.5696","3617.9038","3590.317160373264"
"72","3567.8132","3629.1196","3587.448473442925"
"73","3564.2048","3618.2754","3584.283367919922"
"74","3564.2048","3611.782","3579.598786078559"
"75","3561.7986","3607.0857","3575.531036376953"
"76","3561.7402","3603.7126","3571.9596198187933"
"77","3560.6409","3593.1077","3570.2388814290366"
"78","3555.7312","3597.256","3568.5038547092013"
"79","3554.336","3594.3574","3564.8118591308594"
"80","3542.9932","3583.357","3561.0503275553388"
"81","3542.9932","3594.0295","3560.1187940809464"
"82","3542.9932","3581.3535","3555.864914279514"
"83","3542.9932","3578.8037","3552.6595370822483"
"84","3541.542","3581.3071","3551.1695339626735"
"85","3536.7053","3577.414","3547.911924235026"
"86","3530.9695","3563.0088","3546.0324917263456"
"87","3530.9695","3571.0713","3544.675414360894"
"88","3525.7283","3558.3066","3542.1802524142795"
"89","3525.5452","3564.1016","3540.9366000705295"
"90","3525.5452","3559.8733","3537.7158203125"
"91","3517.8367","3578.5996","3535.3006001790363"
"92","3514.5002","3564.5737","3531.9268330891928"
"93","3513.726","3563.391","3529.3820373535154"
"94","3511.659","3555.379","3526.0000562879773"
"95","3510.9927","3553.057","3523.275434027778"
"96","3505.084","3543.5632","3519.3195488823785"
"97","3504.5752","3552.477","3516.3455437554253"
"98","3501.734","3538.2595","3513.180253770616"
"99","3495.7341","3540.2852","3509.7744181315106"
"100","3495.7341","3538.009","3507.509149169922"
"101","3494.482","3544.9219","3507.342717827691"
"102","3488.6895","3534.887","3504.353670925564"
"103","3488.6895","3532.5093","3502.7587646484376"
"104","3482.0212","3536.0935","3500.164492458767"
"105","3482.0212","3525.2046","3498.21336195204"
"106","3480.5042","3530.6814","3494.8911187065974"
"107","3475.6863","3517.8928","3492.1846130371096"
"108","3474.776","3518.2832","3489.1283908420137"
"109","3474.1018","3519.648","3485.7877312554256"
"110","3470.2068","3514.017","3482.8699001736113"
"111","3468.8904","3535.4543","3482.966052924262"
"112","3463.162","3507.112","3480.0274163140193"
"113","3463.162","3509.5586","3476.8903055826822"
