"Iteracja","Best Result","Worst Result","Average Cost"
"545","5656.476","6128.8594","5668.4615625"
"546","5656.476","5935.674","5665.3771142578125"
"547","5656.476","6011.236","5660.023671875"
"548","5656.476","5994.7773","5666.946997070312"
"549","5656.476","5965.3022","5660.412919921875"
"550","5656.476","6124.1284","5675.500698242187"
"551","5656.476","5720.905","5659.234584960937"
"552","5656.476","5903.1265","5661.166030273437"
"553","5656.476","5729.6577","5657.207890625"
"554","5656.476","5876.7495","5660.127934570312"
"555","5656.476","5883.865","5659.063100585938"
"556","5656.476","6054.16","5667.185366210938"
"557","5656.476","5787.134","5658.491948242187"
"558","5656.476","5891.837","5665.520654296875"
"559","5656.476","6018.352","5662.800439453125"
"560","5656.476","5891.022","5661.1427392578125"
"561","5655.9863","6005.7134","5666.068828125"
"562","5654.0474","5880.105","5658.590727539063"
"563","5654.0474","5741.0425","5656.941938476562"
"564","5654.0474","6180.0425","5662.026181640625"
"565","5654.0474","6176.773","5670.458701171875"
"566","5654.0474","5761.4365","5656.218168945313"
"567","5654.0474","6106.402","5672.770219726563"
"568","5654.0474","5774.023","5655.247119140625"
"569","5654.0474","5885.4385","5658.146723632813"
"570","5654.0474","5740.994","5654.9168310546875"
"571","5654.0474","6000.5767","5668.717001953125"
"572","5654.0474","6262.1133","5663.7654638671875"
"573","5654.0474","5864.937","5656.93962890625"
"574","5654.0474","6030.3257","5660.742182617188"
"575","5654.0474","6107.3706","5665.20212890625"
"576","5654.0474","6047.9375","5664.514125976562"
"577","5654.0474","6149.4497","5663.745405273437"
"578","5654.0474","5761.811","5655.125"
"579","5654.0474","5706.732","5654.574208984375"
"580","5654.0474","6124.251","5665.067211914063"
"581","5654.0474","6119.231","5669.67712890625"
"582","5654.0474","6098.9717","5660.98373046875"
"583","5654.0474","6148.4263","5668.814165039063"
"584","5654.0474","5654.0474","5654.04736328125"
"585","5654.0474","6011.6533","5664.2983984375"
"586","5654.0474","5817.587","5656.6033984375"
"587","5654.0474","6112.076","5664.480400390625"
"588","5654.0474","6165.3555","5665.655161132812"
"589","5654.0474","5765.1724","5655.15861328125"
"590","5654.0474","5923.9375","5661.002739257812"
"591","5654.0474","6053.6816","5677.953432617188"
"592","5654.0474","5654.0474","5654.04736328125"
"593","5654.0474","5993.776","5661.450092773437"
"594","5654.0474","5859.67","5656.103588867188"
"595","5654.0474","5948.4917","5661.209379882813"
"596","5654.0474","6014.9453","5658.941640625"
"597","5654.0474","6266.8423","5667.4561328125"
"598","5654.0474","5654.0474","5654.04736328125"
"599","5654.0474","5922.6357","5660.14666015625"
"600","5654.0474","6039.5347","5658.93861328125"
"601","5654.0474","6105.111","5663.03197265625"
"602","5654.0474","6099.445","5663.440751953125"
"603","5654.0474","5693.829","5654.445180664063"
"604","5654.0474","5822.564","5657.240083007812"
"605","5654.0474","6361.652","5661.6937109375"
"606","5654.0474","6233.1104","5663.91900390625"
"607","5654.0474","5971.118","5660.375859375"
"608","5654.0474","6012.0874","5664.559526367188"
